sentiment,review_body,product_category
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
0,Very pretty  romantic,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
1,These are the perfect combination of comfort and beauty. i highly recommend.,Sleep
1,This dress is super comfortable and well made. i am 5'10 150lbs and the large was a little too big but with a belt it worked out just fine,Sleep
1,I was looking for the full legged pants with a slit  light enough for the beach. they have my size finally! i'm a regular 12 and m worked well for me. can't wait to wear these with a nice top.,Sleep
1,"Although $$$$$ i want to support usa products and am so glad retailer continues to add these options .i also decided to splurge with family coming home for the holidays  a way to stay in pajamas but still look dressed. i am only 5'2"" and these were just longer than capri length  more like the close-up view online. to get them ankle length you would have to push them way down on your hips  not sure how the tall model did that! i am 106 lbs and considered exchanging the xs for an s  these run",Sleep
1,I cannot say enough about these pajama pants. they're beautiful and crazy comfortable. it's a nice change from black or grey. i also love that there are no pockets because i hate how they jut out on me. i wanted a petite l because i am short  but the regular large is fine. i just wear them higher up on my hips. i normally wait for sales on sleepwear  but i couldn't resist on these. they're well worth the investment!,Sleep
1,I received this dress in both colors (oatmeal and blue) for christmas  and i love them! they are super comfortable and great with leggings. i can wear them just to lounge around the house or dress them up a bit for church. i am 5'10 and 140 lbs and i got the small. it fits true to size. i would definitely recommend!,Sleep
1,My daughter loves these  she wears them around the house all day when she doesn't have to go out.,Sleep
1,It runs large but thats okay  its great quality and super super soft! i love the way it makes you feel so comfortable. very disappointed the clip fell off.,Sleep
1,I am powerless to resist hot air balloons and had to get these the moment they popped up! the pjs are charming and comfortable. the material feels very satiny. it's hard to tell  but there are small white dots in the midst of the champagne colored background. true to size.,Sleep
-1,The fabric is very nice on this wrap  but it wears like a blanket.,Sweaters
-1,Fits and lots nothing like picture. very wide like a tent dress!,Sweaters
-1,This sweater is so cute and seems high quality. i would love to keep it but it is way too cropped for my taste  going down just below my mid section. i wish it had been cut longer- i would have kept it.,Sweaters
-1,Weird fit and the tie just add to the problems. i think i'd like this a lot more if it were just an open cardigan without the tie. the tie seems like an after thought. it's flimsy and it just makes anyone wearing this look like a house -- no matter there size. i ordered a medium black and it's already in the mail!,Sweaters
-1,I was so so excited to get this sweater in the mail. unfortunately  the sweater is lined with the same material (very soft and warm btw) as the polka dots  which sheds like crazy. i wore a white tshirt under this for the first time  and my shirt was covered in black fuzz by the end of the day. so much so that i was gathering balls of it to be thrown away. very disappointed. a lint roller can't even clean up the tshirt.  in terms of sizing  this fits tts  i normally wear a l or xl  got this in an,Sweaters
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,This looks so cute...but don't be fooled. it is so poofy. it does not look in real life like it does on the model. it poofs way out on the sides and looks ridiculous. i was so disappointed.,Sweaters
-1,I loved the look of this sweater on-line  but it just didn't work for me. the fit wasn't good enough. the style okay. the color fine. the feel  scratchy. overall  it did not work for my body.,Sweaters
-1,This is cut very strangely  i'm short waisted and this barely covered my belly button. the material is rough and scratchy. did not like at all and will be returning.,Sweaters
0,"This sweater caught my eye and the positive reviews and pre-holiday sale had me try it. loved the color and cut but surprisingly not the embroidery. i felt like i'd wear it a couple of times and then tire of it. my husband and daughter both said  ""meh "" so back it went.",Sweaters
0,I ordered this in hopes of wearing as a tunic with leggings for my rehearsal dinner. it is much shorter than expected and wouldn't have looked right with leggings. it also was more gray than ivory and in the short time i had it on was shedding lint like crazy. beautiful in photos but didn't work for me.,Sweaters
0,"Like the first reviewer  i love the color and look  and agree that it is much longer and wider than it looks in the photo. i am 5'3"" 116lb and ordered a small. i was planning to wear it tucked into palazzo pants as the model seems to have done  but they must have used some other way to gather up the sweater in back because there is no way such volumes of material can be tucked into anything. and the metallic threads are itchy  so i had to finally layer a full sleeve tee under it to be able to st",Sweaters
0,I'm surprised to be unhappy with this... reading all the rave reviews. but  i had a different experience with it. the cut is funky... and seemed much more tapered on me than on the model in the picture. i think if you're very slim  this may work well  but for any curves or hips... not so flattering... imo. i think it's a pretty jacket... but not for me... it's going back. and ps... i paid $448 for it and see it's on sale for about 1/2 that just a week later. the discounted price may be a good de,Sweaters
0,The front and back of this square sweater are the same  and the pattern of the stitching makes it look like it's on backwards.the lace would be nice  but it's itchy. and the sweater is cropped  so i think the layered lace look is odd because the whole thing is so short on the body. the 3/4 sleeves make it look small and fitted  but the body shape is bulky. just couldn't get it to work.,Sweaters
0,I ordered the xxs p  but the actual cardigan is a xs p.  i was bummed as the xxs p are sold out. well  it fits ok anyway. (115 lbs  30dd  26.5 in waist)  beautiful sweater but oh so itchy. i think wool should be listed first (like ingredients) it is really itchy. why i so torn. i want to keep it because it is nice  but it is itchy. i will have to try it with a long sleeve shirt underneath  i don't think i can hang with ah short sleeve or sleeveless. colors and pattern are warm neutral  not red.,Sweaters
0,I stalked this when it went out of stock for a few weeks and was so excited when it came back in stock. but when it arrived  it just didn't look as good. it's very oversized. and it's itchy and kind of synthetic-looking. i felt like it added bulk when i tried it on. the collar also didn't fold gently like it does in the pictures. returned it!,Sweaters
0,"I ordered this in the orange color from online. they were sold out of petite so i ordered medium (regular). i liked it  but just not flattering. i am 5'2"" and the coat was too big. sleeves were past my hands. i think because i'm ""curvy"" the straight cut of coat would not have looked good on me in a size small. it was a nice coat  just not for me.",Sweaters
0,I followed the advice of other reviewers and sized down. however  the jacket was still too large. it fit fine in the arms but the body/width of the jacket was huge. also i found the wool material to be extremely itchy. it might work if you are layering it over long sleeves but still make sure to size down at least one or maybe even two sizes.,Sweaters
1,This poncho is perfect! the slits on the side may seem intimidating at first  but wear a flowy tank under neath it for a nice added detail. it's easy to wear over a fitted dress as well  or a high-waisted full skirt. i have red hair and the gold looks amazing with that hair color. but the grey and creme are neutral and go well with a lot of options.,Sweaters
1,There are a lot of boiled wool sweaters and jackets available right now-this is not one of my favorites. while the color is amazing  the buttons are very cheap plastic and they look that way. the are very close together which is hard to button up. the coat is not flattering in the same way it is on the model when it is opened an requires to be closed to have an hour-glass shape. however  sizing down (which would also fix this problem) would cause the shoulder/arm area to be too tight.,Sweaters
1,"Although i find $150 a little pricey for a sleeveless sweater  buy it. i bought a size medium which fits me exactly. it is an off-white  which is what i wanted. i will be wearing it with a sweater skirt  for the ""sweater dress"" look. it is comfortable and versatile-also with a jacket.",Sweaters
1,This is a go with everything throw on sweater coat that is very soft and flattering on. the fit is true to size for a swing coat. being a heather black helps with the no show of lint. i will wear this no doubt for years to come. thanks retailer.!!!,Sweaters
1,I had to write a review on this one because i am obsessed with it  it is the softest and yummiest sweater ever and i plan on wearing it constantly!,Sweaters
1,"The quality of this vest is outstanding  and the warmth is exceptional. i have worn it as a jacket on milder days  in work as a warmth layer and brought on vacation to act as both plus a bathrobe. it is a very stylist piece that can be worn open or belted. it runs large by style  but i am 5'1""  100 lbs and i can carry it off.",Sweaters
1,I love this sweater! the sky color is very flattering in person. i love that it looks good open or closed. i bought one for my mom and me. i think it will be very versatile. i think it runs mostly true to size  possibly runs just slightly big.,Sweaters
1,"I purchased this jacket in a pxs  as i am 5'2"" and 110lbs. the sleeve length is perfect! the fabric is soft and lightweight  which is perfect for living in southern california. i don't feel any itchiness either. the rest of the jacket fits me perfectly and hits right at the top of my hips.       there are two cute grommets on each side at the bottom by the hem  which add nicely to the look. i like how the sleeves are ribbed  giving it a comfy sweater feel. there's also two zippered pockets  whic",Sweaters
1,"This is a really elegant sweater coat--the faux fur trim adds a lot of flair and the ""mismatching"" color blocks on each side keeps things playful. the material is soft and cozy  but my one concern is that the threads can get snagged. otherwise  though  it's a winner!",Sweaters
-1,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",Swim
-1,I wore this suit for the first time yesterday and the black inner lining is leaking and causing stains on the white sections. seriously bummed as this is a super lovely suit.,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,Just not cute. i don't know how else to describe this top. i am a 34dd and ordered a large. it fit and was comfortable but the peplum had way too much fabric it actually made me look much bigger than i am. i would possibly have tried a medium but it wasn't in store so i returned.,Swim
-1,"I'm 5' 5""  150 lbs  32dd  normally a 28p or 29p in pants. i ordered an 8 and probably should have gone with a 10. it was super unflattering?the print was overwhelming for my pale skin  it made my thin waist look larger than it really was  and rode up the inside of my thighs. i have a similar bathing suit from modcloth that's 1/3 of the price and 20x as flattering. if you have thick legs  this may not be the suit for you. i returned it--so fast.",Swim
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
-1,I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,Swim
-1,I bought this suit based on the great reviews. i was so bummed when i tried it on. the top fit so well but the bottom kept bunching up. my torso is on the longer side so maybe that's why the bottoms keep coming up. every time i pulled the shorts down  the top would come down too  and vice versa. i am 5'5 and 120lbs and bought a 2 which is my normal size. i did like that the top had a bit of padding but that's the extent of what i liked about it. i will be returning it.,Swim
0,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v-neck of this suit. i read the reviews and noted it was not recommended for girls with larger size breast. as i'm basically an a cup  i figured i would be fine. the top portion basically has no coverage or hold. even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit. needless to say my fiancã© was not a fan of the suit either. even,Swim
0,I love the way that this suit looked  however i found that it was lacking in support. i was disappointed to discover upon trying it on  that it just does not cover my butt. it fit elsewhere just fine  but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.,Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,"The suit is beautiful  however the white it is slightly see-through on the bottom front. even though it is slight  to me that is inappropriate...so i returned it. regarding sizing  i ordered a medium  i usually wear a size 6 (135lbs) and my body is evenly proportioned throughout. the medium was not tight at all but the back bottom region seemed cut just slightly less than ""full coverage"". i feel that i would be in-between sizes small and medium but did not try a small due to the slightly transpa",Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,I really wanted this swimsuit to work and it looks really nice in person and good quality as well  but sadly the top is cut really strangely. in the photo shown of the model  it looks like a v-neck that kinda gives your boobs a little push to the middle for some slight cleavage. however  that's not how it fit for me. the cups have removable padding on this suit  and when left in  my boobs didn't even fit in the thing and it just looked really awkward in general. and with the padding taken out  m,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,Tried small and medium and both were quite tight on the bottom. top is perfect. will return the bottoms and try the large.,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
1,I bought a suit similar to this last year  and loved it! this year i bought the pineapple print  and it is beautiful (size 2). it is classy/sexy. i have a long torso  so i like that it covers me better than most one piece swim suits i try on. i highly recommend this product!,Swim
1,When i tried on this bathing suit  i decided to not try on any others. it was just right! i usually find bathing suit shopping difficult and no fun--as i can never find a suitable bathing suit. this suit looks nice/flattering  and i can also move around in it and it stays in place. i purchased it in the navy and i'm going to order it in another pattern as well. it looks modern and classic; it's a chic style. i'm a size 6 in dresses  and i purchased a size 10 in this bathing suit.,Swim
1,I am very happy with this suit! it is gorgeous and very well made. my only suggestion is to use your normal swimsuit size when ordering rather than their recommendations. i am a 4-6 in dress size but am curvy with a large bust. i went with a medium because i thought there was no way i would wear a small! the medium actually fits great in the waist and bottom  however is small in the top for me. i'm ordering a large to compare coverage.,Swim
1,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Swim
1,This is a high-quality swimsuit that can be worn inside out. easy to wear colors  fantastic pattern placement. the other side is an intense blue. i would suggest going by the size chart on the mara hoffman site.   .   i think this should look great on athletic figures. the back is low-cut and the bottom has medium coverage  not as skimpy as brazilian cut bottoms. not ideal for hour-glass figures as there is no bust support  and you will show quite a bit from the side (it is cut in at the front w,Swim
1,This caftan is very light and well-made. i love the colors and designs on this fabric. i was worried that it might make me look boxy  but it accentuates my figure surprisingly well. the fabric is so soft!!! i'm amazed at the price because this is a really beautiful cover-up.,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,I love this suit! the fit is incredible.     i'm unsure that the fabric will stand the test of time  but i got it on sale  and i don't know about you ladies but ill do anything for a great suit!,Swim
1,Gorgeous lace detail on this classic swimsuit. absolutely love it! fits true to size.,Swim
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
1,You just can't go wrong with a perfect white top. i'm usually xs or s and got this top in xs & the fit is perfect. the bottom is a very subtle bubble hem that you can't really see in the picture. the top is boxy but not too overwhelming since the proportions are just right. thesis a great transitional top that will go with skinny jeans  pencil skirts or even a pair of utility pants. it can easily be dressed up or down.,Trend
1,I just received these sweaters............couldn't decide which color i liked best....blue and green are my favs.  and so i ordered them both!  they are a wow !  i am totally in love with both of them.  they are sooooooooooooooo beautiful!  beyond my wildest expectations!  i wear a size 8 and ordered the size 2 and it fits perfectly......a 2 is a size medium per call to retailer before i ordered.....and 1 is small  ad 0 is extra small.  this is a bulky  cuddly winter sweater with a touch of glam w,Trend
1,This is such a fun dress to wear. i wanted something comfortable and flirty and this checked off both boxes. im typically a small size 6 but went w x-small on this one to hug the shoulders more.,Trend
1,I saw this online yesterday and i was in the store today to try it on. i assumed it would look average or below average on me and i could just walk away no problem. by no means am i in the financial bracket to be spending this much money on a jumpsuit  yet here i am at home wearing it as i write this review. it is surprisingly flattering. i am 5 feet tall and have a petite frame so wide leg pants never work on me  but this somehow did without making me look bulky. given my height  it comes to ab,Trend
1,I love this sweatshirt! i truly did not pay much attention to it on line but while in my local store one was returned and it caught my eye immediately as the flowers are embroidered in a nice substantial rope type yarn to give it a more demential effect. the torn holes here and there give the appearance of being the most loved garment in your closet...and it has become mine along with the jacket with the same embroidery...funny how 2 pieces i did not give a second thought about have become my li,Trend
1,This dress is beautiful and unusual. i think the colors shown in the picture are a little brighter than the dress i bought...the turquoise and gold seem slightly more muted in person  which isn't necessarily a bad thing. there are sequins along the shoulders of the dress that you also can't see in the picture  but they aren't gaudy or too stevie nicks-bohemian. i didn't find the bodice of the size m too tight as another reviewer noted...it's' my normal size  and though i'm a little chesty (32-34,Trend
1,I bought this dress for my wedding rehearsal dinner. it's beautiful. the material is thicker than i imagined  not a bad thing at all. i ironed it with lots of steam and it came out great. the tie in back is nice because it can be cinched tight or worn more loosely,Trend
1,"My skirt arrived this week and its beautiful! i'm so happy i splurged on it. i'm usually a size 6 and the medium fits perfect  although it is quite long (i'm 5'2"" though;). i will probably get it hemmed  but went ahead and wore it anyway and actually found i like it a bit long and its very comfortable. the fabric is very high quality and the color is stunning.",Trend
1,This dress is much larger in person than it looks on the model but i absolutley love it! there is an inner tie that helps taper the waist a bit and the material is gorgeous!,Trend
